2022-07-13 13:46:22 INFO     Starting to create database tables
2022-07-13 13:46:22 INFO     Finished creating database tables
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Kelley', 'given_name': 'Alan', 'date_of_birth': '13-03-1949', 'place_of_birth': 'Stirling'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Balsdon', 'given_name': 'Ruth', 'date_of_birth': '1896-02-08', 'place_of_birth': 'Ayr'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Humphries', 'given_name': 'Frederick', 'date_of_birth': '30-11-1909', 'place_of_birth': 'Anstruther'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Whitby', 'given_name': 'Harry', 'date_of_birth': '1879-12-19', 'place_of_birth': 'Golspie'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Hughes', 'given_name': 'Hughie', 'date_of_birth': '1880-03-13', 'place_of_birth': 'Lanark'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Edge', 'given_name': 'David', 'date_of_birth': '13-01-1945', 'place_of_birth': 'Helensburgh'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Mcgovan', 'given_name': 'Lisa', 'date_of_birth': '12-05-1973', 'place_of_birth': 'Ballymena'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Robertson', 'given_name': 'Leslie', 'date_of_birth': '03-01-1914', 'place_of_birth': 'Kinross'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Bale', 'given_name': 'Anthony', 'date_of_birth': '15-02-1946', 'place_of_birth': 'Kelso'}
2022-07-14 17:44:18 INFO     row:  {'family_name': 'Lewis', 'given_name': 'Margaret', 'date_of_birth': '1865-06-30', 'place_of_birth': 'Crieff'}
2022-07-14 17:44:18 INFO     finished ingesting /app/data/people_col.csv
2022-07-14 17:44:18 INFO     Starting to query database on mode post
2022-07-14 17:44:18 ERROR    an error happened when running your query, error as follows: (asyncmy.errors.OperationalError) (1292, "Incorrect date value: '13-03-1949' for column 'date_of_birth' at row 2")
[SQL: INSERT INTO peoplefinal
(given_name, family_name, date_of_birth, place_id)
SELECT
    given_name,
    family_name,
    date_of_birth,
    pl.id
FROM
    peopleraw pr
INNER JOIN
    places pl ON pl.city = pr.place_of_birth
;]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2022-07-14 17:44:18 INFO     Finished ingestion process, writing healthcheck file for docker to start jsonwriter
2022-07-14 17:44:35 INFO     Starting to create database tables
2022-07-14 17:44:35 INFO     Finished creating database tables
2022-07-14 17:44:35 INFO     writing ddl file for tables ['places', 'peopleraw', 'peoplefinal']
2022-07-14 17:44:35 INFO     table places was created successfully
2022-07-14 17:44:35 INFO     table peopleraw was created successfully
2022-07-14 17:44:35 INFO     table peoplefinal was created successfully
2022-07-14 17:44:35 INFO     starting to ingest csv /app/data/places.csv
2022-07-14 17:44:35 INFO     row:  {'city': 'Aberdeen', 'county': 'Aberdeenshire', 'country': 'Scotland'}
2022-07-14 17:44:35 INFO     row:  {'city': 'Airdrie', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:35 INFO     row:  {'city': 'Alloa', 'county': 'Clackmannanshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Annan', 'county': 'Dumfriesshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Anstruther', 'county': 'Fife', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Arbroath', 'county': 'Angus', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Ardrossan', 'county': 'Ayrshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Armagh', 'county': 'Armagh', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Ayr', 'county': 'Ayrshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Ballymena', 'county': 'Antrim', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Ballymoney', 'county': 'Antrim', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Banbridge', 'county': 'Down', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Banff', 'county': 'Banffshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Bangor', 'county': 'Down', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Barrhead', 'county': 'Renfrewshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Bathgate', 'county': 'West Lothian', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Belfast', 'county': 'Antrim', 'country': 'Northern Ireland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Bellshill', 'county': 'Lanarkshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Blairgowrie', 'county': 'Perthshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Brechin', 'county': 'Angus', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Bridge of Allan', 'county': 'Stirlingshire', 'country': 'Scotland'}
2022-07-14 17:44:36 INFO     row:  {'city': 'Buckie', 'county': 'Banffshire', 'country': 'Scotland'}
